tw_id,sentiment_labels,sentiment_winner,stance_labels,stance_winner
1271235942377050113,1|4|4|4,4,0|0|0|0,0
1273358824133423105,0|0|0|0,0,NA|NA|NA|NA,NA
1287445605518901249,1|1|1|1,1,1|1|1|1,1
1264917399930839040,1|1|1|1,1,0|0|0|0,0
1267836651163791360,1|1|1|1,1,1|1|1|1,1
1278283118978519041,1|1|1|1,1,1|1|1|1,1
1267870731679027200,3|1|1|3,-1,1|1|1|1,1
1264984668732088320,1|1|1|1,1,1|1|1|1,1
1267809418105761793,1|1|1|1,1,1|1|1|1,1
1302276687829389312,1|1|1|3,1,1|1|1|1,1
1302176892372516864,2|2|1|2,2,NA|NA|NA|NA,NA
1267844344507179009,1|1|1|1,1,1|1|1|1,1
1111226650040123392,2|3|1|2,2,3|0|3|3,3
1111193992492929025,2|2|1|2,2,NA|NA|NA|NA,NA
1279165168581332993,3|2|3|2,-1,0|0|0|3,0
1268551288851247110,1|1|1|1,1,1|1|1|1,1
1295792145597702144,1|1|1|1,1,1|1|1|1,1
1294703240207126528,3|1|1|3,-1,NA|NA|NA|NA,NA
1267822026091196419,1|1|1|1,1,1|1|1|1,1
1291186747444002817,3|1|3|3,3,1|1|1|1,1
1205057190970757121,1|1|1|3,1,1|1|1|1,1
1204693156295512064,0|0|0|2,0,NA|NA|NA|NA,NA
934880229608296448,3|1|3|3,3,1|1|1|3,1
934865947407601664,2|2|0|2,2,NA|NA|NA|NA,NA
1267859046230614018,1|1|1|3,1,1|1|1|1,1
1025460094576803841,1|1|1|1,1,1|1|1|1,1
1268191265092440064,1|1|1|1,1,1|1|1|1,1
983293631019847680,1|1|1|1,1,1|1|1|1,1
983245211869634560,1|1|1|1,1,NA|NA|NA|NA,NA
1268188459409330177,0|3|1|0,0,0|3|1|0,0
1283669235340914688,3|3|3|3,3,1|1|1|0,1
1283657874074415104,0|0|0|0,0,NA|NA|NA|NA,NA
1264958002857156609,1|1|1|1,1,1|1|1|1,1
876485333390684162,1|1|1|1,1,1|1|1|1,1
876373193644285953,1|0|1|1,1,NA|NA|NA|NA,NA
1287456519718608897,1|1|3|3,-1,1|1|1|1,1
1303263853778698240,3|3|3|3,3,1|1|1|1,1
1275736205343297539,1|1|1|1,1,1|1|1|1,1
934554015463100416,1|1|1|3,1,1|1|1|1,1
934502877258833925,1|1|1|1,1,NA|NA|NA|NA,NA
1216095095575011328,2|2|2|2,2,0|0|0|0,0
1215936463545782272,2|2|1|2,2,NA|NA|NA|NA,NA
1172305431269650432,1|1|1|3,1,1|1|1|1,1
1172300994912366595,0|0|0|0,0,NA|NA|NA|NA,NA
1277375837063516160,1|1|1|1,1,1|1|1|1,1
1277348628349231104,1|1|1|1,1,NA|NA|NA|NA,NA
1229416150683070465,1|3|3|3,3,1|1|1|1,1
1229382059849850880,1|1|1|1,1,NA|NA|NA|NA,NA
1212091372842487808,1|3|3|3,3,1|1|1|1,1
1211969396421406721,2|2|2|2,2,NA|NA|NA|NA,NA
1291509888888315904,1|0|0|0,0,0|0|0|0,0
1291296374038974465,0|0|0|0,0,NA|NA|NA|NA,NA
1238594266328375296,0|0|3|0,0,0|0|1|0,0
1238575402609717248,2|2|2|2,2,NA|NA|NA|NA,NA
1049449877531492352,0|0|0|0,0,0|0|0|0,0
1049352511457509376,0|0|0|2,0,NA|NA|NA|NA,NA
1300802270846693376,3|3|3|2,3,1|1|1|3,1
1279774076345737217,4|0|4|4,4,0|0|0|0,0
1279482135997530115,4|2|2|2,2,NA|NA|NA|NA,NA
1267893123109261318,1|1|1|1,1,1|1|1|1,1
1265786529626062849,1|1|1|1,1,3|1|3|0,3
939988911438356480,4|4|4|4,4,0|0|0|0,0
939960239046254593,0|0|0|0,0,NA|NA|NA|NA,NA
1273699294608932864,3|1|3|3,3,1|1|1|1,1
1273596422596767744,0|0|0|0,0,NA|NA|NA|NA,NA
1243560036275826690,3|3|3|3,3,1|1|1|3,1
1243498800997638146,0|0|0|0,0,NA|NA|NA|NA,NA
1288073674269044736,3|3|3|3,3,1|1|1|1,1
1288062072450842626,1|1|1|3,1,NA|NA|NA|NA,NA
1297472971943157761,3|3|3|1,3,1|1|1|1,1
1266856238496854017,1|1|1|1,1,1|1|1|1,1
1279135166267604992,1|3|1|3,-1,1|1|1|1,1
1268088724505743362,1|1|1|1,1,1|1|1|1,1
1287749899958747136,1|1|1|1,1,1|1|1|1,1
1311315062334918658,1|1|1|1,1,1|1|1|1,1
1287726873401856000,1|1|1|4,1,1|1|1|1,1
1285577864520376321,1|1|1|3,1,1|1|1|3,1
1271112654019575808,3|3|3|3,3,1|1|1|1,1
1271108247446007810,1|1|1|1,1,NA|NA|NA|NA,NA
1279132919479644160,3|3|3|3,3,1|1|1|3,1
1267896888323387393,3|1|1|1,1,1|1|1|1,1
1267890722713341952,3|3|3|3,3,1|1|1|1,1
1276901094313152513,1|1|1|1,1,1|1|1|1,1
1005195690178482176,0|0|0|0,0,0|0|0|0,0
1005168971312754688,0|0|0|0,0,NA|NA|NA|NA,NA
1190764275482210305,3|1|3|3,3,1|1|1|3,1
1182381879258951680,1|1|1|1,1,NA|NA|NA|NA,NA
1267838734843740162,1|1|1|1,1,1|1|1|1,1
1308832393185427457,3|3|3|2,3,1|1|1|3,1
1267833588252315648,1|1|1|1,1,1|1|1|1,1
1287533746447683595,3|3|3|3,3,1|1|1|1,1
1286994839918317570,1|1|1|1,1,NA|NA|NA|NA,NA
1299752742659993602,3|3|3|3,3,1|1|1|3,1
1299657583826006018,4|2|1|2,2,NA|NA|NA|NA,NA
1211438648002039815,1|1|1|1,1,1|1|1|3,1
1211403145156259840,0|0|0|0,0,NA|NA|NA|NA,NA
1293240170960039938,1|1|1|1,1,0|0|0|0,0
1293239893758562305,1|1|1|3,1,NA|NA|NA|NA,NA
1296465699578281985,3|1|3|3,3,1|1|1|1,1
1296461429554413574,1|1|1|1,1,NA|NA|NA|NA,NA
1001840831941283840,3|1|3|3,3,3|1|3|3,3
1001835143152177153,0|0|0|0,0,NA|NA|NA|NA,NA
1267822374482636803,1|1|1|1,1,1|1|1|1,1
1287419070506303495,1|1|1|1,1,1|1|1|1,1
1268993476210892801,3|1|3|3,3,3|1|3|3,3
1267835140115398656,1|1|1|4,1,1|1|1|1,1
1287384606124249088,1|1|1|1,1,1|1|1|1,1
1286575064431955969,0|0|0|0,0,NA|NA|NA|NA,NA
1267806505606230016,1|1|1|1,1,1|1|1|1,1
863897706506440704,0|3|4|0,0,1|1|1|1,1
1284076856279478272,3|3|3|3,3,3|3|3|3,3
1283880043505225728,2|2|2|2,2,NA|NA|NA|NA,NA
1307077733214826501,0|0|0|0,0,0|0|0|0,0
1201496329735884808,3|3|3|3,3,1|1|1|1,1
1201485919003365376,2|1|0|0,0,NA|NA|NA|NA,NA
1288398646967492608,1|3|3|2,3,1|1|1|3,1
1272233793672413185,1|1|1|3,1,1|1|1|1,1
1272183190480924673,1|1|1|1,1,NA|NA|NA|NA,NA
1017768757605871617,2|1|3|2,2,3|0|3|3,3
1017766859221946369,2|2|2|2,2,NA|NA|NA|NA,NA
1287562193546940419,1|1|1|1,1,1|1|1|1,1
1303253476051496960,2|2|3|0,2,1|1|1|1,1
1258094228028129280,3|1|3|3,3,1|1|1|1,1
1267824524424146954,1|1|1|1,1,1|1|1|1,1
1031529985700503559,1|1|1|1,1,1|1|1|1,1
1031456384007766016,0|0|0|0,0,NA|NA|NA|NA,NA
1308904035337068544,1|1|1|1,1,1|1|1|1,1
1267841257554038784,1|1|1|1,1,1|1|1|1,1
1223630378814124032,1|1|1|1,1,1|1|1|1,1
1223343610759995392,2|2|2|2,2,NA|NA|NA|NA,NA
1254129293778661376,0|0|0|0,0,0|0|0|0,0
1254045433015525376,0|0|0|0,0,NA|NA|NA|NA,NA
1287441798785380352,1|1|1|1,1,1|1|1|1,1
1311378013712515072,3|3|3|3,3,1|1|1|1,1
1267825897077268489,1|1|1|1,1,1|1|1|1,1
868609333805932544,1|1|1|1,1,1|1|1|3,1
868457681408884736,0|0|0|2,0,NA|NA|NA|NA,NA
1275949506564104192,1|1|1|1,1,1|1|1|1,1
1292552606670303233,3|3|3|3,3,1|1|1|1,1
1292533261462364160,0|0|0|0,0,NA|NA|NA|NA,NA
1237081690964725767,3|3|3|3,3,3|1|3|3,3
1269010728327041024,1|1|1|1,1,1|1|1|1,1
1267922321270091777,1|1|1|1,1,1|1|1|1,1
1313204910226370564,1|3|3|3,3,1|1|1|3,1
1299785252236390401,3|1|3|3,3,0|0|1|3,0
1299689549564702722,0|2|0|2,-1,NA|NA|NA|NA,NA
1268239055747264512,1|3|3|3,3,1|1|1|1,1
1278047499249430528,1|1|1|1,1,1|1|1|1,1
1267825475830743045,1|1|1|3,1,1|1|1|1,1
1104002277222858752,3|3|3|3,3,1|1|1|1,1
1267873538389704709,1|1|1|1,1,1|1|1|1,1
1291414968722653186,1|1|1|1,1,1|1|1|1,1
1267851820346548225,1|1|1|1,1,1|1|1|1,1
1181957119937003520,1|3|3|3,3,1|1|1|1,1
1181712770347229186,1|3|1|1,1,NA|NA|NA|NA,NA
1254046402616930305,0|0|0|0,0,0|0|0|0,0
1271098508406382593,1|1|1|3,1,1|1|1|1,1
1271082076196962306,1|1|1|1,1,NA|NA|NA|NA,NA
1254483728467984385,4|4|3|3,-1,3|3|3|3,3
1253853759865786369,0|0|0|0,0,NA|NA|NA|NA,NA
1267850636139409409,1|0|1|1,1,1|1|1|1,1
1267842875074756608,1|1|1|1,1,1|1|1|1,1
1127289624903258113,0|0|0|0,0,0|0|0|0,0
1127224567125151749,4|0|4|1,4,NA|NA|NA|NA,NA
1267836248313475073,3|3|3|3,3,1|1|1|1,1
1276834559968129025,1|1|1|1,1,1|1|1|1,1
1267254050766180354,1|1|1|1,1,1|1|1|1,1
1267838509425004544,1|1|1|3,1,1|1|1|1,1
1300917501874909184,1|1|1|1,1,0|0|1|0,0
1268194756447875072,1|1|1|1,1,1|1|1|1,1
1300777886035697666,1|1|1|2,1,1|1|1|1,1
817699560722141185,1|4|4|2,4,0|1|3|3,3
817667099220971520,0|0|0|0,0,NA|NA|NA|NA,NA
1267833542823882752,1|1|1|1,1,1|1|1|1,1
1158031028461670400,1|0|1|1,1,0|0|0|0,0
1158020136827310085,1|0|1|1,1,NA|NA|NA|NA,NA
1267963260197879809,1|1|1|3,1,1|1|1|1,1
1305854656606801921,1|2|1|2,-1,0|0|0|0,0
1305827162138775553,0|2|4|4,4,NA|NA|NA|NA,NA
1065572524585598976,3|3|3|3,3,1|1|1|3,1
1065299745781006336,2|2|2|2,2,NA|NA|NA|NA,NA
1239534052400599040,3|1|3|3,3,1|1|1|3,1
1239299900208226304,2|2|2|2,2,NA|NA|NA|NA,NA
1267811072896937984,1|1|1|1,1,1|1|1|1,1
1250914393853919233,1|1|1|1,1,0|0|1|0,0
1250880970393296898,1|1|1|1,1,NA|NA|NA|NA,NA
1287456172530905098,1|1|1|1,1,1|1|1|1,1
1313111615508754432,1|3|3|3,3,1|1|1|3,1
1270052526444994561,1|1|1|1,1,1|1|1|1,1
1267901064013062146,3|3|3|1,3,1|1|1|1,1
1267886512999411713,3|1|3|3,3,1|1|1|1,1
1267889608832028672,1|1|1|1,1,1|1|1|1,1
924339913755160576,3|3|3|3,3,1|1|1|3,1
924338154244624385,2|2|2|2,2,NA|NA|NA|NA,NA
1308536489127686145,1|1|1|1,1,1|1|1|1,1
1177547297489600513,1|0|1|1,1,0|0|0|0,0
1177544412915802114,1|1|1|1,1,NA|NA|NA|NA,NA
1278173178074931200,2|2|1|2,2,0|0|1|2,0
1278018979370418178,2|2|1|2,2,NA|NA|NA|NA,NA
1266854858210054144,1|1|1|1,1,1|1|1|1,1
1104014510577336320,3|3|3|3,3,1|1|1|3,1
1300941258177867779,1|1|1|1,1,1|1|1|1,1
1268698737095958529,1|2|2|3,2,1|1|1|1,1
1272592128913399809,1|1|1|1,1,1|1|1|1,1
1272573174098595841,1|1|3|3,-1,NA|NA|NA|NA,NA
1261230967659933696,0|0|0|0,0,0|0|1|3,0
1261036563833786375,2|2|0|2,2,NA|NA|NA|NA,NA
1009397854111191040,0|0|0|0,0,0|0|0|0,0
1009367615247142912,1|1|1|1,1,NA|NA|NA|NA,NA
1277561168547151873,3|3|3|3,3,1|1|1|3,1
1240310153653686273,2|2|1|2,2,3|2|3|3,3
1240309589926727680,2|2|2|2,2,NA|NA|NA|NA,NA
1252317478270767104,0|0|0|0,0,0|0|0|0,0
1252207255128281089,2|2|1|2,2,NA|NA|NA|NA,NA
1264907519232815114,1|1|1|1,1,1|1|1|1,1
1279119878725734400,1|1|1|1,1,1|1|1|1,1
1252183575555956740,0|0|0|0,0,0|0|0|0,0
1268220136248479744,1|1|1|4,1,1|1|1|1,1
1264934925821755392,0|0|0|0,0,0|0|0|0,0
1277956591409479682,1|1|1|4,1,0|0|0|0,0
1277925713480495106,1|1|1|1,1,NA|NA|NA|NA,NA
1268542614216871938,1|1|1|1,1,1|1|1|1,1
1026757259693572096,1|1|1|3,1,1|1|1|1,1
1026551092757184513,2|2|2|2,2,NA|NA|NA|NA,NA
1267893143611084807,1|1|1|1,1,1|1|1|1,1
1264984049048784897,1|1|1|2,1,1|1|1|3,1
1306514998588575745,1|1|1|3,1,1|1|1|1,1
1306246978213498880,1|1|0|3,1,NA|NA|NA|NA,NA
1303277013663350784,3|3|3|3,3,1|1|1|1,1
1267854831399718912,1|2|3|3,3,1|1|1|1,1
1267908989595136005,1|2|1|2,-1,1|1|1|3,1
1313194148380409858,3|3|3|3,3,1|1|1|1,1
1267816962572222465,3|1|3|3,3,1|1|1|3,1
1272594162156797961,3|1|3|3,3,1|1|0|1,1
1273704013431791620,1|1|1|1,1,1|1|1|1,1
1273566364687634432,1|1|1|1,1,NA|NA|NA|NA,NA
1267827191158419457,1|1|1|3,1,1|1|1|1,1
1267828836911079431,2|1|4|4,4,1|1|1|1,1
1280767503975809024,1|1|1|1,1,0|0|0|0,0
1280433011566272513,2|2|1|2,2,NA|NA|NA|NA,NA
1311271985683591169,1|1|1|1,1,1|1|1|1,1
1296409753091035136,1|1|1|1,1,1|1|1|1,1
1268527666178797568,1|1|1|2,1,1|1|1|1,1
1269300346570096640,0|0|0|0,0,NA|NA|NA|NA,NA
1103225188840292352,2|2|1|2,2,0|0|0|0,0
1102948765730783232,1|1|1|2,1,NA|NA|NA|NA,NA
1285556373351276544,3|3|3|0,3,3|3|3|3,3
1300823807272333312,1|1|1|3,1,1|1|1|1,1
1302560907248238593,0|0|0|0,0,NA|NA|NA|NA,NA
1245025617206112256,1|1|3|1,1,1|1|1|1,1
1270824193450442753,1|1|1|1,1,1|1|1|1,1
1270724870523940867,1|1|1|1,1,NA|NA|NA|NA,NA
1204729067251159041,1|1|1|3,1,1|1|1|1,1
1292849679156355076,3|3|3|3,3,1|1|1|1,1
1267825128831807490,1|1|1|3,1,1|1|1|2,1
1308014375492517888,1|3|3|1,-1,1|1|1|1,1
1157777461528137728,2|2|0|2,2,0|0|0|3,0
1157759811393601536,2|2|2|2,2,NA|NA|NA|NA,NA
1300805382848249857,3|3|3|3,3,1|1|1|3,1
1300759532239491074,3|1|3|3,3,1|1|1|1,1
1288068242641227777,1|1|1|3,1,1|1|1|1,1
1257987797568434177,2|2|3|2,2,1|1|1|1,1
1257969779933171712,2|2|1|2,2,NA|NA|NA|NA,NA
1300154913213816834,1|3|3|3,3,1|1|1|3,1
1300147140791074818,0|0|0|0,0,NA|NA|NA|NA,NA
1268177847631450113,1|1|1|1,1,1|1|1|1,1
1292924868669968386,1|1|1|1,1,1|1|1|1,1
1268233899647422465,3|3|3|0,3,3|3|3|0,3
1228655501547900929,2|2|1|2,2,0|0|0|0,0
1228272023773818881,1|1|1|2,1,NA|NA|NA|NA,NA
1278980576209514496,1|1|1|3,1,1|1|1|3,1
1277962929820688384,1|1|0|0,-1,NA|NA|NA|NA,NA
1269677241212055553,1|1|1|1,1,1|1|1|1,1
1269596669215113216,1|1|1|1,1,NA|NA|NA|NA,NA
1309868138230669315,1|1|1|1,1,1|1|1|1,1
929816247323283458,1|1|1|3,1,1|1|1|1,1
929398554086559744,1|1|1|1,1,NA|NA|NA|NA,NA
1283192025198845952,1|1|1|1,1,1|1|1|1,1
866015842357706752,0|0|0|0,0,0|0|0|0,0
865669951029297152,0|0|0|3,0,NA|NA|NA|NA,NA
1287539160350437376,3|3|3|2,3,1|1|1|3,1
1264946332948664325,1|1|1|1,1,1|1|1|1,1
1267876322757533699,3|3|3|3,3,1|1|1|1,1
1270148689156288515,1|1|1|1,1,1|1|1|1,1
1267834690335113218,3|3|3|3,3,1|1|1|1,1
1307060611768037378,1|1|1|1,1,1|1|1|1,1
1158840686218813440,3|1|3|3,3,1|1|1|1,1
1267821669000732673,1|1|1|2,1,1|1|1|3,1
1076173816576004096,3|3|3|2,3,3|1|3|3,3
1076173258611924993,2|2|1|2,2,NA|NA|NA|NA,NA
1265978684369965057,1|1|1|1,1,1|1|1|1,1
1265640113763233797,1|1|1|1,1,NA|NA|NA|NA,NA
1158166341284745218,1|1|1|3,1,1|1|1|3,1
1274825325533433863,1|1|1|1,1,1|1|1|1,1
1275182678548103170,1|1|1|1,1,1|1|1|1,1
1154823946476412928,1|1|1|3,1,1|1|1|3,1
1154791941189570560,1|1|1|3,1,NA|NA|NA|NA,NA
1239362034887786497,0|0|0|0,0,0|0|0|0,0
1239246609902419969,2|0|0|0,0,NA|NA|NA|NA,NA
1297651378760843266,3|1|1|1,1,1|1|1|1,1
1019141308743446529,1|0|0|0,0,0|0|0|0,0
1019131767041740800,0|0|0|0,0,NA|NA|NA|NA,NA
1266706317860835328,1|1|1|1,1,0|0|1|3,0
1158261306341953536,1|1|1|1,1,0|0|0|0,0
1086416790404587520,0|0|0|0,0,0|0|0|0,0
1294029246386642944,1|1|1|1,1,1|1|1|1,1
971517570565201920,3|3|3|3,3,3|3|3|1,3
971389524948512769,0|0|0|0,0,NA|NA|NA|NA,NA
1287476266246057984,1|1|1|1,1,1|1|1|1,1
1211427579388973058,1|1|1|1,1,1|1|1|1,1
1211357360695980033,0|0|0|0,0,NA|NA|NA|NA,NA
1269454607677304834,1|1|1|1,1,1|1|1|1,1
1246781261848489986,3|3|3|4,3,0|0|0|0,0
1246532682814799872,1|1|1|2,1,NA|NA|NA|NA,NA
1208729681123565568,1|1|1|3,1,1|1|1|3,1
895991408087224320,2|2|2|2,2,NA|NA|NA|NA,NA
1258444080272605186,0|0|0|0,0,0|0|0|0,0
1258422712533422082,1|1|1|1,1,NA|NA|NA|NA,NA
1305933571543240705,3|3|3|3,3,1|1|1|3,1
1305915911736569857,1|1|1|2,1,NA|NA|NA|NA,NA
1164652791899598848,1|1|1|2,1,3|0|3|3,3
1284450670565875714,3|3|3|3,3,1|1|1|1,1
1284440799044829184,0|0|0|0,0,NA|NA|NA|NA,NA
1267805204294045696,3|3|3|3,3,1|3|1|1,1
1301139182274961410,3|3|3|3,3,1|1|1|1,1
1308902365928525824,1|3|3|3,3,1|1|1|3,1
1267830956079054849,3|3|3|3,3,1|1|1|3,1
1260530551703973888,1|1|1|1,1,1|1|1|1,1
1287572924388511744,3|1|1|1,1,1|1|1|1,1
1308912866448363520,1|1|1|1,1,1|1|1|1,1
1307867650119401472,1|1|1|1,1,1|1|1|1,1
1267817669891248130,1|1|1|1,1,1|1|1|1,1
1267845861020782593,3|3|3|3,3,1|1|1|1,1
1259088116175994880,1|1|1|1,1,1|1|1|1,1
1259072895474688000,1|1|1|1,1,NA|NA|NA|NA,NA
1267818073618169861,1|1|1|1,1,1|1|1|1,1
1274834077158342656,1|1|1|1,1,1|1|1|1,1
1264947725189230592,1|1|1|1,1,1|1|1|1,1
1267927187447046154,3|3|3|3,3,1|1|1|1,1
1080371662472777728,2|1|3|2,2,3|1|3|3,3
1080073480610242560,1|1|1|1,1,NA|NA|NA|NA,NA
1294212005281267712,2|0|1|2,2,3|0|3|3,3
1293888470365147136,1|4|1|1,1,NA|NA|NA|NA,NA
1287481665451941889,1|1|1|1,1,1|1|1|1,1
1301189754394943489,1|1|1|1,1,1|1|1|1,1
1267806355127230467,1|3|1|1,1,1|1|1|1,1
948003975126835201,0|0|0|0,0,0|0|0|0,0
903540799685713920,0|0|0|3,0,NA|NA|NA|NA,NA
1268127349104672768,1|1|1|1,1,1|1|1|1,1
1309170224848162816,3|3|3|3,3,1|1|1|1,1
1258519500741160961,1|1|1|1,1,1|1|1|1,1
1300203163841069057,3|3|3|3,3,0|0|1|1,-1
1300201778399588356,1|1|1|1,1,NA|NA|NA|NA,NA
1267858898368823297,1|1|1|1,1,1|1|1|1,1
1279121756238815232,3|1|3|3,3,1|1|1|3,1
1267989210172178438,1|1|1|1,1,1|1|1|1,1
1268301175373180929,3|4|3|1,3,3|3|3|1,3
1287475132395593735,1|1|1|1,1,1|1|1|1,1
1267816335418916875,1|1|1|3,1,1|1|1|1,1
1308535629953880064,3|3|3|3,3,1|1|1|1,1
1268543782942846976,1|1|1|1,1,1|1|1|1,1
1276678567565426688,1|3|3|3,3,1|1|1|1,1
1273173288202776578,3|1|3|3,3,NA|NA|NA|NA,NA
1298564223539314688,1|1|1|1,1,1|1|1|1,1
1298286492905865216,1|1|1|3,1,NA|NA|NA|NA,NA
1268541105387253761,1|1|1|1,1,1|1|1|1,1
1267905810815991811,1|1|1|1,1,1|1|1|1,1
1069178602053410816,0|0|0|0,0,0|0|0|0,0
1069006365224566784,0|0|0|0,0,NA|NA|NA|NA,NA
1267877004529020928,1|2|2|2,2,1|1|1|3,1
1268221484327149568,3|3|3|3,3,1|1|1|1,1
1267858514996793347,3|3|3|3,3,1|1|1|1,1
1303663259204104192,1|1|1|1,1,1|1|1|1,1
1258195343306522624,1|1|1|1,1,1|1|1|1,1
1266697885040730112,3|3|3|3,3,1|1|1|3,1
1268355851418578944,3|3|3|3,3,1|1|1|1,1
1276940573367242752,1|1|1|1,1,1|1|1|1,1
1260529401315446791,3|3|3|3,3,1|1|1|3,1
1265026105636945922,1|1|1|1,1,1|1|1|1,1
1007668310249558017,2|3|3|3,3,3|1|3|3,3
1007666870630182913,2|2|2|2,2,NA|NA|NA|NA,NA
1279777250469195777,1|1|1|1,1,1|1|1|1,1
1279773184515072000,1|1|1|1,1,NA|NA|NA|NA,NA
1267844942921175041,1|1|1|1,1,1|1|1|1,1
1265148795467239425,1|1|1|1,1,1|1|1|1,1
1181223269346824192,3|3|3|2,3,1|1|1|3,1
1163826706177843201,1|1|1|1,1,NA|NA|NA|NA,NA
1311070262348124162,1|1|1|1,1,1|1|1|1,1
914450773592952832,2|3|3|2,-1,3|1|3|3,3
914438769817812992,0|0|0|0,0,NA|NA|NA|NA,NA
1268908726532091906,3|3|3|2,3,1|1|1|3,1
997501201171263489,1|1|1|1,1,1|1|1|1,1
997221492793466881,2|2|2|2,2,NA|NA|NA|NA,NA
1268356217912598529,1|1|1|4,1,1|1|1|3,1
1052517341081346048,1|0|3|3,3,1|0|1|1,1
1052497198909415424,1|1|1|1,1,NA|NA|NA|NA,NA
825497094525947905,1|1|1|1,1,1|1|1|3,1
825418523140845569,2|2|2|2,2,NA|NA|NA|NA,NA
1267900862493536258,1|1|1|1,1,1|1|1|1,1
1272151027006025730,1|1|1|1,1,1|1|1|1,1
1271604243762499589,2|1|0|2,2,NA|NA|NA|NA,NA
1267826375626391553,1|1|1|1,1,1|1|1|1,1
1246927712654176257,0|0|0|0,0,0|0|0|0,0
1274838361543520256,3|3|3|3,3,1|1|1|1,1
1300419847470428168,1|1|1|1,1,0|0|0|0,0
1267844694047891456,3|3|3|3,3,1|1|1|3,1
1267873600142479363,1|1|1|1,1,1|1|1|1,1
1178418623255367680,1|1|1|3,1,1|1|1|1,1
1178392854848315393,0|0|0|0,0,NA|NA|NA|NA,NA
1249830947333300224,1|1|1|1,1,1|1|1|1,1
1236779379755229184,3|1|3|3,3,NA|NA|NA|NA,NA
1267838963286446080,3|1|3|3,3,1|1|1|3,1
1268245435879231493,1|2|3|2,2,1|1|1|3,1
1277613168597098497,1|1|1|1,1,1|1|1|1,1
1271221386019815428,1|0|1|1,1,0|0|0|0,0
1268204422439591938,1|1|1|1,1,1|1|1|1,1
1301506002504896512,3|3|3|3,3,1|1|1|1,1
1045639810277408768,1|1|1|1,1,0|0|0|0,0
1045627213507436544,2|2|2|2,2,NA|NA|NA|NA,NA
1267867273479544840,1|1|1|3,1,1|1|1|3,1
1274804014077575168,1|1|1|3,1,1|1|1|1,1
1276573339637755904,1|1|1|1,1,1|1|1|1,1
1120443348140154886,1|1|1|3,1,1|1|1|1,1
1120323529176645632,2|2|2|2,2,NA|NA|NA|NA,NA
1303155687871184897,1|1|1|1,1,1|1|1|1,1
1302997974642036737,0|4|4|4,4,NA|NA|NA|NA,NA
1287509146460393472,1|1|1|1,1,1|1|1|1,1
1287458352130293760,1|1|1|1,1,1|1|1|1,1
1267827608135168006,1|2|1|3,1,1|1|1|1,1
1112819705222500352,1|3|3|3,3,1|1|1|3,1
1112755855018131457,2|2|2|2,2,NA|NA|NA|NA,NA
1279448541837119488,1|1|1|3,1,1|1|1|1,1
1293263823223304198,3|1|3|3,3,1|1|1|1,1
1292490516232314880,0|1|0|0,0,NA|NA|NA|NA,NA
1271758596351672320,3|3|3|3,3,3|3|3|0,3
1237090473266774017,1|1|1|3,1,1|1|1|1,1
1311282309941821441,1|1|1|1,1,1|1|1|1,1
1296511472466636803,3|1|3|3,3,1|1|1|1,1
1313189407910957058,3|3|3|3,3,1|1|1|3,1
1270004918791929858,1|2|1|2,-1,1|1|1|1,1
1264957894749020161,3|1|3|4,3,3|0|3|3,3
1276523609964425216,1|1|3|2,1,1|1|1|1,1
838438520440172544,3|3|3|3,3,1|1|1|3,1
838427705393745921,0|0|0|0,0,NA|NA|NA|NA,NA
1275446502157021184,1|1|1|1,1,1|1|1|1,1
1121054860915499009,1|1|1|2,1,1|1|1|0,1
1121009519239270400,1|1|1|1,1,NA|NA|NA|NA,NA
1279293063203078144,1|1|1|3,1,3|1|1|1,1
1311339838411603969,3|3|3|3,3,1|1|1|3,1
1307076143745576961,1|1|1|1,1,0|1|1|1,1
1307034545502515201,1|1|1|1,1,NA|NA|NA|NA,NA
1266744393102512132,1|1|1|1,1,1|1|1|1,1
1156229732914143232,1|3|3|3,3,0|0|0|0,0
1156227987567710208,2|3|3|3,3,NA|NA|NA|NA,NA
1276087799423401984,1|1|1|3,1,1|1|1|3,1
1267971559915950081,1|1|1|2,1,1|1|1|3,1
1268567436346957824,1|1|1|1,1,1|1|1|1,1
1293932975575445504,1|1|1|3,1,NA|NA|NA|NA,NA
1175695939878539264,1|1|1|1,1,1|1|1|1,1
1175480330201051136,1|3|1|2,1,NA|NA|NA|NA,NA
1245012870385057795,1|1|1|3,1,1|1|1|1,1
1308153590746361859,1|1|1|3,1,1|1|1|1,1
1308126476034879495,0|0|0|0,0,NA|NA|NA|NA,NA
1267856668991328257,1|1|1|1,1,1|1|1|0,1
1267808828927684609,1|1|1|1,1,1|1|1|1,1
1268915592087691266,1|1|1|1,1,1|1|1|1,1
1288628131474083840,0|0|0|0,0,0|0|0|0,0
1288537087336120321,0|0|0|0,0,NA|NA|NA|NA,NA
1128687376195309569,0|0|0|0,0,0|0|0|0,0
1128634391205425152,1|1|1|1,1,NA|NA|NA|NA,NA
1161019132755750912,3|3|3|3,3,1|1|1|1,1
1161018240568635398,3|1|1|3,-1,NA|NA|NA|NA,NA
1300771024640913410,3|1|3|3,3,1|1|1|0,1
1299385724526120966,3|2|3|2,-1,1|3|3|3,3
1299305053052960768,1|1|1|2,1,NA|NA|NA|NA,NA
1267861308898238466,1|1|1|1,1,1|1|1|1,1
1278026593273856001,1|0|1|4,1,0|0|0|0,0
